Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Genres
6751761,Cronache del mondo emerso: La trilogia completa,Licia Troisi,"Troisi, Licia",,"=""8804561130""","=""9788804561132""",5.0,Arnoldo Mondadori,Paperback,1291.0,2006.0,2006.0,2023/09/08,2023/09/08,,,read,,,,3,0,Unknown
49917706,Storie di Gattini,María Vago,"Vago, María",,"=""8859914353""","=""9788859914358""",5.0,Larus,Paperback,44.0,2008.0,,2019/02/01,2019/09/29,,,read,,,,1,0,Unknown
44653916,La Casa delle Sirene (Il Regno Segreto #4),Rosie Banks,"Banks, Rosie",C. Pirovano,"=""8854156175""","=""9788854156173""",5.0,Newton Compton,Mass Market Paperback,121.0,2013.0,,2019/04/02,2019/07/21,,,read,,,,1,0,Unknown
44768642,La Montagna Magica (Il Regno Segreto #5),Rosie Banks,"Banks, Rosie",C. Pirovano,"=""8854156183""","=""9788854156180""",5.0,Newton Compton,Mass Market Paperback,121.0,2013.0,,2019/04/03,2019/07/21,,,read,,,,1,0,Unknown
45004958,La Spiaggia Fantastica (Il Regno Segreto #6),Rosie Banks,"Banks, Rosie",C. Pirovano,"=""8854156191""","=""9788854156197""",5.0,Newton Compton,Mass Market Paperback,117.0,2013.0,,2019/04/22,2019/07/21,,,read,,,,1,0,Unknown
46017964,Il regno degli unicorni,Linda Chapman,"Chapman, Linda",,"=""884772791X""","=""9788847727915""",5.0,EL,Paperback,0.0,2011.0,,2019/05/20,2019/07/21,,,read,,,,1,0,Unknown
46126461,Criceti in fuga - La valle delle primule rosse,Alex Fielding,"Fielding, Alex","Maria Teresa Milano, Helge Vogt","=""8871068602""","=""9788871068602""",5.0,Sonda,Hardcover,160.0,2017.0,,2019/06/06,2019/07/21,,,read,,,,1,0,Unknown
49903151,Melowy 1. Il sogno si avvera,Danielle Star,"Star, Danielle",,"=""8891519839""","=""9788891519832""",5.0,Fabbri Editori,Hardcover,105.0,2016.0,,2019/06/28,2019/07/21,,,read,,,,1,0,Unknown
31694245,Trilli e il talento perduto. Fairies. Il mondo segreto di Trilli,Kiki Thorpe,"Thorpe, Kiki","J. Holmes Clarke, Angela Ragusa","=""8852204679""","=""9788852204678""",5.0,Disney Libri,Paperback,122.0,2006.0,2005.0,2019/07/09,2019/07/21,,,read,,,,1,0,Unknown
38339368,"Pimpa, il pesce nonno e le stelle",Francesco Tullio Altan,"Altan, Francesco Tullio",,"=""8876867147""","=""9788876867149""",5.0,Franco Cosimo Panini,Hardcover,48.0,1996.0,,2019/09/09,2019/09/10,,,read,,,,1,0,Unknown
60422746,Sulle ali dell'Olimpo. Una sfida tra le nuvole,Kallie George,"George, Kallie",,"=""""","=""""",5.0,Il Castoro,Unknown Binding,,,,2023/10/14,2023/10/19,,,read,,,,1,0,Unknown
17984115,Un cuore XXL,Sara D'Amario,"D'Amario, Sara",,"=""8834722698""","=""9788834722695""",1.0,Fanucci,Paperback,304.0,2013.0,2013.0,,2023/10/15,schifezze-libri-abbandonati,schifezze-libri-abbandonati (#1),schifezze-libri-abbandonati,,,,0,0,Unknown
38331385,Pimpa e la Pimpa gemella,Francesco Tullio Altan,"Altan, Francesco Tullio",,"=""888290055X""","=""9788882900557""",5.0,Franco Cosimo Panini,Paperback,48.0,1999.0,,2019/09/09,2019/09/10,,,read,,,,1,0,Unknown
53097831,Pimpa e il cavallino volante,Francesco Tullio Altan,"Altan, Francesco Tullio",,"=""8876867163""","=""9788876867163""",5.0,Franco Cosimo Panini,Mass Market Paperback,48.0,1996.0,,2019/09/10,2019/09/11,,,read,,,,1,0,Unknown
51819804,"Stella, la fata del Natale",Daisy Meadows,"Meadows, Daisy",C. Conti,"=""8804550570""","=""9788804550570""",5.0,Mondadori,Mass Market Paperback,151.0,2005.0,2003.0,2019/09/16,2019/09/16,,,read,,,,1,0,Unknown
52524600,Filastrocche e raccontini,Various,"Various, Various",,"=""8861772617""","=""9788861772618""",5.0,Mondadori,Board book,128.0,2013.0,,2019/10/01,2020/03/20,,,read,,,,1,0,Unknown
48582256,La notte magica di Musa,Gabriella Santini,"Santini, Gabriella",Iginio Straffi,"=""8845142795""","=""9788845142796""",5.0,Fabbri,Paperback,215.0,2007.0,,2019/10/24,2019/10/26,,,read,,,,1,0,Unknown
50247287,Le fiabe degli animali,Jean de la Fontaine,"Fontaine, Jean de la",,"=""8841522216""","=""9788841522219""",5.0,De Agostini Ragazzi,Mass Market Paperback,128.0,1999.0,,2019/12/18,2020/01/02,,,read,,,,1,0,Unknown
31695796,Incantesimo d'inverno. Il mio unicorno magico,Linda Chapman,"Chapman, Linda",,"=""8847721784""","=""9788847721784""",5.0,EL,Paperback,126.0,2008.0,2004.0,2019/12/24,2020/01/15,,,read,,,,1,0,Unknown
50260424,Volando in alto & La casa stregata (Il mio unicorno magico),Linda Chapman,"Chapman, Linda",L. Feoli,"=""8847726808""","=""9788847726802""",5.0,Edizioni EL,Mass Market Paperback,180.0,2010.0,2005.0,2020/01/02,2020/01/03,,,read,,,,1,0,Unknown
50396660,La mia prima avventura: Il tesoro di Atlantide,Various,"Various, Various",,"=""889495708X""","=""9788894957082""",5.0,DV Giochi,Paperback,28.0,2019.0,,2020/01/03,2020/01/11,,,read,,,,1,0,Unknown
50423102,L'ultimo incantesimo (Il mio unicorno magico),Linda Chapman,"Chapman, Linda",L. Feoli,"=""8847725283""","=""9788847725287""",5.0,Edizioni EL,Mass Market Paperback,129.0,2009.0,2007.0,2020/01/12,2020/01/13,,,read,,,,1,0,Unknown
50632413,Magia fra le stelle (Il mio unicorno magico),Linda Chapman,"Chapman, Linda",L. Feoli,"=""8847723558""","=""9788847723559""",5.0,Edizioni EL,Mass Market Paperback,124.0,2008.0,2007.0,2020/01/21,2020/01/23,,,read,,,,1,0,Unknown
50650493,Le fatine scintillanti. La fatina dei dentini,Various,"Various, Various",,"=""""","=""9788875485474""",4.0,La Coccinella,Board book,6.0,2010.0,,2020/01/24,2020/01/25,,,read,,,,1,0,Unknown
50650417,Le fatine scintillanti. La fata dei fiori,Various,"Various, Various",,"=""8875485496""","=""""",4.0,La Coccinella,Board book,6.0,2010.0,,2020/01/24,2020/01/25,,,read,,,,1,0,Unknown
22719510,Volley Star,Luca Azzolini,"Azzolini, Luca",Donata Pizzato,"=""885663547X""","=""9788856635478""",5.0,Piemme,Paperback,263.0,2014.0,2014.0,2020/03/12,2020/02/23,,,read,,,,1,0,Unknown
44155099,Frozen: I Capolavori,Walt Disney Company,"Company, Walt Disney",,"=""""","=""""",5.0,Giunti,Paperback,96.0,2019.0,,2020/03/13,2020/03/14,,,read,,,,1,0,Unknown
52766637,Un tesoro di cavallo,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856645998""","=""9788856645996""",5.0,Piemme,Paperback,128.0,2015.0,2015.0,2020/03/19,2020/03/14,,,read,,,,1,0,Unknown
16151179,Storia di un gatto e del topo che diventò suo amico,Luis Sepúlveda,"Sepúlveda, Luis","Ilide Carmignani, Simona Mulazzani","=""8823503337""","=""9788823503335""",5.0,Guanda,Paperback,86.0,2012.0,2009.0,2020/04/13,2022/10/02,,,read,,,,1,0,Unknown
39330226,Io e Fata Mammetta (Italian Edition),Sophie Kinsella,"Kinsella, Sophie",Stefania Bertola,"=""8852086358""","=""9788852086359""",5.0,MONDADORI,Kindle Edition,172.0,2018.0,2018.0,2020/04/26,2020/04/24,,,read,,,,1,0,Unknown
44563168,La Valle degli Unicorni (Il Regno Segreto #2),Rosie Banks,"Banks, Rosie",C. Pirovano,"=""""","=""""",5.0,Newton Compton,Mass Market Paperback,121.0,2013.0,2013.0,2019/03/24,2019/07/21,,,read,,,,2,0,Unknown
49871344,Le Storie delle Fate,Mariagrazia Bertarini,"Bertarini, Mariagrazia",Silvia D'Achille,"=""880985862X""","=""9788809858626""",5.0,Dami Editore,Hardcover,256.0,2017.0,,2019/05/24,2019/07/21,,,read,,,,2,0,Unknown
1648132,Storia di una gabbianella e del gatto che le insegnò a volare,Luis Sepúlveda,"Sepúlveda, Luis","Ilide Carmignani, Simona Mulazzani","=""887782512X""","=""9788877825124""",5.0,Salani,Paperback,127.0,1996.0,1996.0,2020/05/05,2020/05/02,,,read,,,,1,0,Unknown
46138830,Io e Fata Mammetta - 3. Magie e unicorni (Italian Edition),Sophie Kinsella,"Kinsella, Sophie",Valeria Ravera,"=""8852093877""","=""9788852093876""",5.0,MONDADORI,Kindle Edition,168.0,2019.0,2019.0,2020/05/09,2020/05/10,,,read,,,,1,0,Unknown
42973587,La vita segreta di un unicorno,Corinne Mantineo,"Mantineo, Corinne",,"=""889367498X""","=""9788893674980""",5.0,Magazzini Salani,Paperback,206.0,2018.0,,2020/05/21,2020/05/18,,,read,,,,1,0,Unknown
29065805,"Danza, che passione! (Tre stelle sul ghiaccio #5)",Mathilde Bonetti,"Bonetti, Mathilde",Emilio Grasso,"=""8856616068""","=""9788856616064""",5.0,Piemme,Paperback,154.0,2011.0,2011.0,2020/06/29,2020/06/25,,,read,,,,1,0,Unknown
30348463,Melowy - Il canto della luna,Danielle Star,"Star, Danielle",,"=""8891519804""","=""9788891519801""",5.0,Fabbri Editori,Hardcover,93.0,2016.0,,2020/07/07,2020/07/11,,,read,,,,1,0,Unknown
43623540,Il libro segreto. Melowy,Danielle Star,"Star, Danielle",,"=""8891521817""","=""9788891521811""",5.0,Fabbri,Hardcover,105.0,2016.0,,2020/07/11,2020/07/11,,,read,,,,1,0,Unknown
54858712,Amiche per sempre. Winx,Various,"Various, Various",,"=""8891239216""","=""9788891239211""",5.0,Panini Comics,Hardcover,80.0,2018.0,,2020/07/17,2020/08/08,,,read,,,,1,0,Unknown
36587378,Enciclopedia del gatto : guida alla conoscenza e alla cura del più piccolo e affascinante dei felini,Paola Groppo,"Groppo, Paola",,"=""8895870654""","=""9788895870656""",5.0,Dix,Hardcover,253.0,2012.0,,2020/07/25,2020/04/30,,,read,,,,1,0,Unknown
43243740,Attenti al cane!,Michael Rosen,"Rosen, Michael","Tony Ross, D. Gamba","=""8807922878""","=""9788807922879""",5.0,Feltrinelli,Paperback,0.0,2017.0,2014.0,2020/08/08,2020/08/08,,,read,Letto da sola a mamma,,,1,0,Unknown
28053220,Tre amiche per tre paia di pattini,Mathilde Bonetti,"Bonetti, Mathilde",Antonello Dalena,"=""8856618273""","=""9788856618273""",5.0,Piemme (Il Battello a Vapore),Hardcover,151.0,2010.0,2010.0,2020/09/21,2020/09/11,,,read,,,,1,0,Unknown
43418937,Il leprotto della luna,Sue Monroe,"Monroe, Sue",,"=""8807921863""","=""9788807921865""",5.0,Feltrinelli,Paperback,125.0,2012.0,2012.0,2020/10/12,2020/10/14,,,read,,,,1,0,Unknown
53517353,Le Fantafiabe di Luì e Sofì,Me contro Te,"Te, Me contro",,"=""8851080305""","=""9788851080303""",4.0,Mondadori Electa,Kindle Edition,173.0,2020.0,2019.0,2021/01/24,2021/05/24,,,read,,,,1,0,Unknown
37825505,The Secret Book (Melowy #6) (6),Danielle Star,"Star, Danielle",,"=""1338281712""","=""9781338281712""",5.0,Scholastic Paperbacks,Paperback,96.0,2018.0,,2021/02/25,2021/05/29,,,read,,,,1,0,Unknown
19231208,Scuola di danza 1: Un sogno sulle punte,Aurora Marsotto,"Marsotto, Aurora",Donata Pizzato,"=""8858500350""","=""""",5.0,Piemme,Kindle Edition,132.0,2010.0,2008.0,2021/04/07,2021/05/24,,,read,,,,1,0,Unknown
55948987,Le Fantafiabe di Luì e Sofì 2,Me contro Te,"Te, Me contro",,"=""8851080615""","=""9788851080617""",4.0,Mondadori Electa,Kindle Edition,172.0,2020.0,,2021/04/11,2021/05/24,,,read,,,,1,0,Unknown
49913446,Una nuova stella,Aurora Marsotto,"Marsotto, Aurora",,"=""8856654490""","=""9788856654493""",5.0,Piemme,Paperback,0.0,2016.0,2008.0,2021/04/24,2021/05/24,,,read,,,,1,0,Unknown
25678477,La notte del Gran Galà (Il battello a vapore. Scuola di danza Vol. 3),Aurora Marsotto,"Marsotto, Aurora",,"=""""","=""""",5.0,EDIZIONI PIEMME,Kindle Edition,138.0,2010.0,2008.0,2021/05/02,2021/05/29,,,read,,,,1,0,Unknown
57770497,Luì e Sofì: La nostra storia,Me contro Te,"Te, Me contro",,"=""8891831360""","=""9788891831361""",4.0,Mondadori Electa,Paperback,160.0,2021.0,2021.0,2021/05/19,2021/05/24,,,read,,,,1,0,Unknown
23308056,Misión flamenco (Tea Stilton #16),Thea Stilton,"Stilton, Thea","Miguel García, Tea Stilton","=""8408134310""","=""9788408134312""",5.0,Destino Infantil & Juvenil,Kindle Edition,229.0,2014.0,2013.0,2021/05/29,2021/05/29,,,read,,,,1,0,Unknown
29065843,Emozioni in trasferta,Mathilde Bonetti,"Bonetti, Mathilde",Alice Rossi,"=""8856616076""","=""9788856616071""",5.0,Piemme,Paperback,151.0,2011.0,2011.0,2021/06/08,2021/05/24,,,read,,,,1,0,Unknown
40107341,Il segreto delle fate degli oceani,Thea Stilton,"Stilton, Thea","Tea Stilton, Elisabetta Dami","=""8856641305""","=""9788856641301""",5.0,Piemme,Hardcover,384.0,2015.0,2015.0,2021/06/25,2021/05/29,,,read,,,,1,0,Unknown
33476500,Il Segreto delle Fate delle Nuvole,Thea Stilton,"Stilton, Thea","Tea Stilton, Elisabetta Dami","=""8856635097""","=""9788856635096""",5.0,Piemme,Hardcover,320.0,2014.0,2014.0,2021/07/13,2021/07/13,,,read,,,,1,0,Unknown
30899320,Melowy - Il giorno della felicità,Danielle Star,"Star, Danielle",,"=""8891521809""","=""9788891521804""",5.0,Fabbri Editori,Hardcover,103.0,2016.0,,2021/07/17,2021/07/13,,,read,,,,1,0,Unknown
58655639,Nel regno delle sirene. Un mondo magico in fondo al mare!,Claire Howcock,"Howcock, Claire",R. Stropeni,"=""8847442966""","=""9788847442962""",5.0,Edicart,Hardcover,24.0,2010.0,,2021/07/29,2021/07/29,,,read,,,,1,0,Unknown
23683382,Strega delle maree,Thea Stilton,"Stilton, Thea",,"=""885662368""","=""9788856623680""",5.0,Piemme,Hardcover,280.0,2012.0,2012.0,2021/07/29,2021/07/13,,,read,,,,1,0,Unknown
57945873,Il magico mondo degli unicorni. Segreti e leggende,Selwyn E. Phipps,"Phipps, Selwyn E.",,"=""8858025636""","=""9788858025635""",5.0,Edizioni Gribaudo,Paperback,,2020.0,,2021/08/13,2021/08/13,,,read,,,,1,0,Unknown
23683750,La regina del sonno,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856616572""","=""9788856616576""",5.0,Piemme,Hardcover,280.0,2011.0,2011.0,2021/08/29,2021/07/30,,,read,,,,1,0,Unknown
39778545,Strega delle fiamme (Principesse del regno della fantasia),Thea Stilton,"Stilton, Thea","S. Bigolin, Tea Stilton","=""8856623889""","=""9788856623888""",5.0,Piemme,Hardcover,0.0,2012.0,2012.0,2021/09/28,2021/10/09,,,read,,,,1,0,Unknown
52766649,Il progetto super segreto,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856645920""","=""9788856645927""",5.0,Piemme,Paperback,0.0,2015.0,2010.0,2021/11/12,2021/10/09,,,read,,,,1,0,Unknown
59650561,Play Press presenta Barbapapà Story,Various,"Various, Various",,"=""""","=""""",3.0,Play Press,Hardcover,48.0,2011.0,,2021/11/18,2021/11/18,,,read,,,,1,0,Unknown
71091,Il piccolo principe,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","Nico Orengo, Nini Bompiani Bregoli","=""""","=""""",4.0,Bompiani,Paperback,125.0,1994.0,1943.0,2021/11/23,2022/10/23,,,read,,,,1,0,Unknown
60049374,Oh! Ho visto un gatto!,Janna Carioli,"Carioli, Janna",,"=""8882227103""","=""9788882227104""",5.0,Fatatrac,Hardcover,32.0,2021.0,,2022/01/06,2022/01/06,,,read,,,,1,0,Unknown
13601790,Gli affari del signor Gatto,Gianni Rodari,"Rodari, Gianni",Elena Temporin,"=""8879269798""","=""9788879269797""",5.0,Einaudi Ragazzi,Paperback,88.0,2012.0,1972.0,2022/01/17,2022/01/25,,,read,,,,1,0,Unknown
60128325,"Un cavallo coraggioso (Tilly's Pony Tails, #8)",Pippa Funnell,"Funnell, Pippa",L. Feoli,"=""884772807X""","=""9788847728073""",5.0,Edizioni Elle,Mass Market Paperback,119.0,2011.0,2010.0,2022/01/23,2022/01/14,,,read,,,,1,0,Unknown
11173432,Il gufo che aveva paura del buio,Jill Tomlinson,"Tomlinson, Jill","Anna Laura Cantone, Michele Piumini","=""8807920751""","=""9788807920752""",5.0,Feltrinelli,Paperback,94.0,2009.0,1968.0,2022/01/29,2022/01/25,,,read,,,,1,0,Unknown
52221174,Gita a passo di danza (Scuola di danza #4),Aurora Marsotto,"Marsotto, Aurora",Donata Pizzato,"=""8856603187""","=""9788856603187""",5.0,Piemme,Paperback,160.0,2009.0,2009.0,2022/02/15,2022/02/10,,,read,,,,1,0,Unknown
43476980,Lucy Lunghibaffi è scomparsa,Daisy Meadows,"Meadows, Daisy",S. Marconi,"=""8869185508""","=""9788869185502""",5.0,Salani,Paperback,104.0,2017.0,2014.0,2019/01/23,2019/07/21,,,read,,,,2,0,Unknown
43388820,Molly Codastella scappa via,Daisy Meadows,"Meadows, Daisy",,"=""8869185524""","=""9788869185526""",5.0,Salani,Paperback,104.0,2017.0,2014.0,2022/03/17,2022/03/21,,,read,,,,2,0,Unknown
35504384,Ellie Piumabecco sola soletta,Daisy Meadows,"Meadows, Daisy",,"=""8893812967""","=""9788893812962""",5.0,Salani Editore,Kindle Edition,68.0,2017.0,2014.0,2018/12/29,2019/07/21,,,read,,,,2,0,Unknown
42959063,Sophie Codamorbida e il piano coraggioso,Daisy Meadows,"Meadows, Daisy",S. Marconi,"=""8893812630""","=""9788893812634""",5.0,Salani,Paperback,103.0,2017.0,2015.0,2018/10/02,2019/07/21,,,read,,,,2,0,Unknown
52765941,Cinque cuccioli da salvare,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856646048""","=""9788856646047""",5.0,Piemme,Paperback,128.0,2015.0,,2022/04/14,2022/09/25,,,read,,,,1,0,Unknown
36096124,Rosie Risoallegro e il giorno fortunato,Daisy Meadows,"Meadows, Daisy",,"=""8893813629""","=""9788893813624""",5.0,Salani Editore,Kindle Edition,69.0,2017.0,2015.0,2018/10/18,2019/07/21,,,read,,,,3,0,Unknown
49106538,Principessa del deserto (Principesse del regno della fantasia),Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856612771""","=""9788856612776""",5.0,Piemme,Hardcover,270.0,2010.0,2010.0,2022/05/07,2022/04/23,,,read,,,,1,0,Unknown
12860404,Il vascello fantasma,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""883843817X""","=""9788838438172""",5.0,Piemme,Hardcover,235.0,2007.0,2007.0,2022/05/14,2022/04/23,,,read,,,,1,0,Unknown
50177653,La forza dell'amicizia. Melowy,Danielle Star,"Star, Danielle",,"=""8891521825""","=""9788891521828""",5.0,Fabbri,Hardcover,,2016.0,,2022/05/15,2021/07/13,,,read,,,,1,0,Unknown
61177451,Ciak si gira a Topford!,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856651750""","=""9788856651751""",5.0,Piemme,Paperback,128.0,2016.0,,2022/05/24,2022/05/27,,,read,,,,1,0,Unknown
52719208,Sulle tracce del tulipano nero,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856630052""","=""9788856630053""",5.0,Piemme,Hardcover,180.0,,2014.0,2022/07/18,2022/09/04,,,read,,,,1,0,Unknown
20630995,"A un passo da te. Ao haru ride, Vol. 1",Io Sakisaka,"Sakisaka, Io","Laura Giordano, Alessia Trombetta","=""""","=""""",5.0,Panini Comics - Planet Manga,Paperback,184.0,2013.0,2011.0,2023/06/09,2023/09/24,,,read,,,,1,0,Unknown
20631002,"A un passo da te: Ao haru ride, Vol. 2",Io Sakisaka,"Sakisaka, Io","Laura Giordano, Alessia Trombetta","=""""","=""""",5.0,Panini Comics - Planet Manga,Paperback,184.0,2013.0,2011.0,2023/06/20,2023/09/24,,,read,,,,1,0,Unknown
57285712,Il segreto del castello scozzese (Thea Stilton #10),Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8856602113""","=""9788856602111""",5.0,Piemme,Hardcover,181.0,2009.0,2009.0,2021/11/19,2021/11/12,,,read,,,,2,0,Unknown
102961294,Operazione Gran Ballo,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""885664908X""","=""9788856649086""",5.0,Piemme,Paperback,0.0,2016.0,,2023/09/20,2023/09/21,,,read,,,,1,0,Unknown
63220808,Destinazione top secret,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8858525140""","=""9788858525142""",5.0,Edizioni Piemme,Kindle Edition,146.0,2020.0,,2023/09/20,2023/09/21,,,read,,,,1,0,Unknown
35682939,Mistero al faro dei gabbiani,Thea Stilton,"Stilton, Thea",Tea Stilton,"=""8858518004""","=""9788858518007""",5.0,Edizioni Piemme,Kindle Edition,127.0,2017.0,,2023/09/20,2023/09/21,,,read,,,,1,0,Unknown
20631122,"A un passo da te: Ao haru ride, Vol. 3",Io Sakisaka,"Sakisaka, Io","Laura Giordano, Alessia Trombetta","=""""","=""""",5.0,Panini Comics - Planet Manga,Paperback,208.0,2014.0,2011.0,2023/09/21,2023/09/24,,,read,,,,1,0,Unknown
38104377,La rosa nera,Prunella Bat,"Bat, Prunella","Marco Albiero, Matteo Piana","=""8856611562""","=""9788856611564""",5.0,Piemme,Paperback,139.0,2010.0,2010.0,2023/09/22,2023/09/22,,,read,,,,1,0,Unknown
30021545,"A un passo da te: Ao haru ride, Vol. 6",Io Sakisaka,"Sakisaka, Io","Laura Giordano, Alessia Trombetta","=""8891260630""","=""9788891260635""",5.0,Panini Comics - Planet Manga,Paperback,184.0,2015.0,2012.0,2023/09/25,2023/09/26,,,read,,,,1,0,Unknown
30020476,"A un passo da te: Ao haru ride, Vol. 4",Io Sakisaka,"Sakisaka, Io","Laura Giordano, Alessia Trombetta","=""""","=""""",5.0,Panini Comics - Planet Manga,Paperback,184.0,2014.0,2012.0,2023/09/23,2023/09/24,,,read,,,,1,0,Unknown
